SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
9,881,500,6,3,0,200,36,80,1,1,0.2574
10,870,500,7,7,0,200,36,80,1,1,0.2569
9,873,125,5,13,0,200,84,100,1,1,0.2569
8,884,500,6,3,0,200,93,80,1,1,0.2565
9,862,500,6,7,0,200,20,80,1,1,0.2563
6,869,125,7,16,1,200,39,120,1,1,0.2563
9,868,500,6,13,0,200,82,100,1,1,0.2561
9,882,500,6,8,0,200,87,100,1,1,0.2560
6,861,125,6,2,1,200,68,80,1,1,0.2559
9,865,125,8,12,0,200,90,100,1,1,0.2555
8,871,500,6,12,0,200,65,100,1,1,0.2554
11,879,250,6,6,0,200,76,80,1,1,0.2550
9,881,500,6,3,0,200,54,80,1,1,0.2539
10,864,500,5,5,0,200,27,80,1,1,0.2537
10,874,250,8,14,0,200,37,120,1,1,0.2536
8,887,500,7,4,0,200,68,80,1,1,0.2536
11,890,500,7,11,0,200,39,100,1,1,0.2535
