SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
9,873,500,8,9,0,200,59,100,1,1,0.2630
11,884,250,7,5,0,200,39,80,1,1,0.2628
9,877,500,7,6,0,200,77,80,1,1,0.2628
8,888,500,6,8,0,200,96,100,1,1,0.2626
9,880,125,8,2,0,200,98,80,1,1,0.2622
11,868,250,6,4,0,200,29,80,1,1,0.2622
7,865,500,6,3,0,200,86,80,1,1,0.2621
9,879,125,5,15,0,200,99,120,1,1,0.2620
10,867,250,5,20,0,200,7,140,1,1,0.2619
11,866,250,5,12,0,200,62,100,1,1,0.2615
9,860,125,8,2,0,200,76,80,1,1,0.2615
10,875,500,5,4,0,200,15,80,1,1,0.2608
9,887,250,7,20,0,200,54,140,1,1,0.2608
9,869,500,6,17,0,200,58,120,1,1,0.2604
8,883,500,7,20,0,200,96,140,1,1,0.2604
6,884,125,7,11,1,200,75,100,1,1,0.2603
9,866,500,6,11,0,200,70,100,1,1,0.2598
9,884,500,7,14,0,200,41,120,1,1,0.2597
10,888,250,6,14,0,200,73,120,1,1,0.2595
6,863,250,7,17,1,200,89,120,1,1,0.2594
8,883,500,8,8,0,200,100,100,1,1,0.2592
6,880,250,8,20,1,200,58,140,1,1,0.2591
6,866,125,7,11,1,200,70,100,1,1,0.2590
11,872,250,5,8,0,200,78,100,1,1,0.2588
12,866,250,5,9,0,200,8,100,1,1,0.2586
12,888,250,5,8,0,200,19,100,1,1,0.2586
9,866,500,6,11,0,200,52,100,1,1,0.2584
10,882,125,7,8,0,200,22,100,1,1,0.2582
12,869,250,8,3,0,200,22,80,1,1,0.2580
6,889,125,7,2,1,200,60,80,1,1,0.2578
8,886,125,7,3,0,200,65,80,1,1,0.2578
9,884,250,7,20,0,200,34,140,1,1,0.2577
10,860,125,6,15,0,200,44,120,1,1,0.2573
7,879,125,6,5,0,200,88,80,1,1,0.2571
9,870,500,7,9,0,200,72,100,1,1,0.2570
9,864,125,5,5,0,200,24,80,1,1,0.2569
6,888,125,7,13,1,200,89,100,1,1,0.2565
7,867,500,7,2,0,200,75,80,1,1,0.2560
9,873,125,6,20,0,200,15,140,1,1,0.2559
10,867,500,8,12,0,200,25,100,1,1,0.2556
6,864,125,8,4,1,200,27,80,1,1,0.2555
8,864,500,5,7,0,200,98,80,1,1,0.2553
6,862,125,8,3,1,200,22,80,1,1,0.2552
6,867,125,8,8,1,200,50,100,1,1,0.2550
10,887,500,7,12,0,200,38,100,1,1,0.2548
